awaiting_async_process,id,creation_time,failed,failed_reason,time_of_death,type,fingerprint_hash,recruiter_id,worker_id,assignment_id,unique_id,hit_id,mode,end_time,base_pay,bonus,entry_information,status,vars,elt_id,elt_id_max,page_uuid,aborted,complete,answer,answer_accumulators,branch_log,for_loops,failure_tags,last_response_id,base_payment,performance_bonus,unpaid_bonus,client_ip_address,auth_token,answer_is_fresh,browser_platform,module_state_id,current_trial_id,trial_status,page_count,class,aborted_modules,started_modules,finished_modules,module_id,progress,estimated_bonus,main_consent
False,244,2022-11-30 21:50:32,False,,,Bot,,bot_recruiter,ed18384f-059d-4694-a971-3980f55c72d9,8e7fe2d6-1e47-4812-94aa-2f6044917dbc,ed18384f-059d-4694-a971-3980f55c72d9:8e7fe2d6-1e47-4812-94aa-2f6044917dbc,,debug,,,,{},working,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:50:32.790405', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:50:32.806612'}","[61, 0]",[129],f56dc54a-0c4c-273c-bb80-faa5827d4469,False,False,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],1140,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,488.0,104.0,available,4,Bot,[],"['main_consent', 'graph_demo']",['main_consent'],graph_demo,0.21052631578947367,0.12,True
False,245,2022-11-30 21:50:37,False,,,Bot,,bot_recruiter,63afe721-e248-4de4-a7ac-ab36de4805e9,0175c8ac-77aa-46c8-bd7c-6ecbd27d0c58,63afe721-e248-4de4-a7ac-ab36de4805e9:0175c8ac-77aa-46c8-bd7c-6ecbd27d0c58,,debug,,,,{},working,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:50:37.777566', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:50:37.793490'}","[61, 0]",[129],39ce9bcf-331d-d1b1-aa26-c1e867382908,False,False,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],1144,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,490.0,105.0,available,4,Bot,[],"['main_consent', 'graph_demo']",['main_consent'],graph_demo,0.21052631578947367,0.12,True
False,246,2022-11-30 21:50:42,False,,,Bot,,bot_recruiter,600b0fe1-5482-4040-948b-34c381ddef83,fd930115-f3ab-4764-a7c8-6c2940120afa,600b0fe1-5482-4040-948b-34c381ddef83:fd930115-f3ab-4764-a7c8-6c2940120afa,,debug,,,,{},working,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:50:42.777471', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:50:42.794478'}","[61, 0]",[129],ac6ca7a5-7a6a-8b7d-6a8e-e5c6f8bf83bb,False,False,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],1148,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,492.0,106.0,available,4,Bot,[],"['main_consent', 'graph_demo']",['main_consent'],graph_demo,0.21052631578947367,0.12,True
False,247,2022-11-30 21:50:47,False,,,Bot,,bot_recruiter,5cfd2f7a-518b-48f9-95f0-6ad2a9337d9a,6f0ef2a4-4e89-4b22-a6d8-a0d8dba49f01,5cfd2f7a-518b-48f9-95f0-6ad2a9337d9a:6f0ef2a4-4e89-4b22-a6d8-a0d8dba49f01,,debug,,,,{},working,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:50:47.787149', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:50:47.804145'}","[61, 0]",[129],14109d0a-c6c4-e7c5-9de0-c4ae50e02b04,False,False,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],1152,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,494.0,107.0,available,4,Bot,[],"['main_consent', 'graph_demo']",['main_consent'],graph_demo,0.21052631578947367,0.12,True
False,248,2022-11-30 21:50:52,False,,,Bot,,bot_recruiter,3e94aada-609c-424b-a83e-01796544fb2b,07322905-b44e-45b0-81a6-4c02734f5f2b,3e94aada-609c-424b-a83e-01796544fb2b:07322905-b44e-45b0-81a6-4c02734f5f2b,,debug,,,,{},working,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:50:52.776188', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:50:52.792206'}","[61, 0]",[129],329f2ca1-66dd-2b0a-0355-d3c53cba6f50,False,False,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],1156,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,496.0,108.0,available,4,Bot,[],"['main_consent', 'graph_demo']",['main_consent'],graph_demo,0.21052631578947367,0.12,True
False,249,2022-11-30 21:50:57,False,,,Bot,,bot_recruiter,b89b688c-f9b1-46be-aae6-abcdd679a4c3,1acbceee-b588-4f50-8602-a818a51b75ce,b89b688c-f9b1-46be-aae6-abcdd679a4c3:1acbceee-b588-4f50-8602-a818a51b75ce,,debug,,,,{},approved,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:50:57.734842', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:50:57.752178'}",[129],[129],a099ade0-860a-8aba-6a6b-1837a02b26d3,False,True,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],1160,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,,,exit,7,Bot,[],"['main_consent', 'graph_demo']","['main_consent', 'graph_demo']",,1.0,0.12,True
False,250,2022-11-30 21:51:02,False,,,Bot,,bot_recruiter,82e865db-ad04-456a-b0d3-e9470b61bfaa,fc3525c3-8080-440f-9c3b-ef5c8dac62b2,82e865db-ad04-456a-b0d3-e9470b61bfaa:fc3525c3-8080-440f-9c3b-ef5c8dac62b2,,debug,,,,{},approved,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:51:02.732010', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:51:02.748959'}",[129],[129],50836ba8-86c2-c3bd-537e-c5cf98ced737,False,True,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],1165,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,,,exit,7,Bot,[],"['main_consent', 'graph_demo']","['main_consent', 'graph_demo']",,1.0,0.12,True
False,251,2022-11-30 21:51:07,False,,,Bot,,bot_recruiter,02adb0e7-c6eb-4d39-abc6-1193a4a2afbb,46a7f8bc-f6c0-4568-a20a-cb62707e8749,02adb0e7-c6eb-4d39-abc6-1193a4a2afbb:46a7f8bc-f6c0-4568-a20a-cb62707e8749,,debug,,,,{},approved,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:51:07.737003', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:51:07.753575'}",[129],[129],c575b257-b264-5b80-7cd6-3b8fc8e8c7a5,False,True,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],1170,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,,,exit,7,Bot,[],"['main_consent', 'graph_demo']","['main_consent', 'graph_demo']",,1.0,0.12,True
False,252,2022-11-30 21:51:12,False,,,Bot,,bot_recruiter,c1b3a2fa-566e-48a8-ad7d-8e59838723c1,9798d40f-62df-4d55-8cc2-b9921b42754e,c1b3a2fa-566e-48a8-ad7d-8e59838723c1:9798d40f-62df-4d55-8cc2-b9921b42754e,,debug,,,,{},approved,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:51:12.728142', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:51:12.743936'}",[129],[129],b7c20104-aa81-e3e7-db54-82ac3b7062fb,False,True,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],1175,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,,,exit,7,Bot,[],"['main_consent', 'graph_demo']","['main_consent', 'graph_demo']",,1.0,0.12,True
False,253,2022-11-30 21:51:17,False,,,Bot,,bot_recruiter,236fea83-348b-4832-bd9a-018b517567eb,9041b663-77fe-4d76-b612-0aea5a2c75c7,236fea83-348b-4832-bd9a-018b517567eb:9041b663-77fe-4d76-b612-0aea5a2c75c7,,debug,,,,{},approved,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:51:17.730177', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:51:17.745608'}",[129],[129],eaa85303-81ba-cec1-3664-d50f08334b63,False,True,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],1180,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,,,exit,7,Bot,[],"['main_consent', 'graph_demo']","['main_consent', 'graph_demo']",,1.0,0.12,True
False,254,2022-11-30 21:51:22,False,,,Bot,,bot_recruiter,c2e6ad14-7710-42e2-9593-cdef88c2d88b,0bddb847-c13f-470b-92a5-827068edaa1a,c2e6ad14-7710-42e2-9593-cdef88c2d88b:0bddb847-c13f-470b-92a5-827068edaa1a,,debug,,,,{},approved,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:51:22.733668', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:51:22.751100'}",[129],[129],b018deaa-10be-6145-81d5-7b3f7e2e3096,False,True,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],1185,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,,,exit,7,Bot,[],"['main_consent', 'graph_demo']","['main_consent', 'graph_demo']",,1.0,0.12,True
False,255,2022-11-30 21:51:27,False,,,Bot,,bot_recruiter,5592fbdb-713d-4703-bc8d-b5279282575e,dde28edc-11bf-4a52-8105-edc500808cfd,5592fbdb-713d-4703-bc8d-b5279282575e:dde28edc-11bf-4a52-8105-edc500808cfd,,debug,,,,{},approved,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:51:27.730488', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:51:27.745827'}",[129],[129],331f8138-537a-3aa7-2d3f-0834bd0ac1ed,False,True,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],1190,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,,,exit,7,Bot,[],"['main_consent', 'graph_demo']","['main_consent', 'graph_demo']",,1.0,0.12,True
False,256,2022-11-30 21:51:32,False,,,Bot,,bot_recruiter,5075002b-2791-4898-8d73-c4638ce16efc,8d942cb8-2b3a-4c39-8f2e-cb5295925494,5075002b-2791-4898-8d73-c4638ce16efc:8d942cb8-2b3a-4c39-8f2e-cb5295925494,,debug,,,,{},approved,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:51:32.726305', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:51:32.742450'}",[129],[129],941ddb00-7920-0c1d-52e7-fab22ef13bc7,False,True,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],1195,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,,,exit,7,Bot,[],"['main_consent', 'graph_demo']","['main_consent', 'graph_demo']",,1.0,0.12,True
False,257,2022-11-30 21:51:37,False,,,Bot,,bot_recruiter,ad8d10d1-02fb-4c58-a89d-43ceffc22151,79ec3db5-40bc-4dd8-9b35-a6af5366d9be,ad8d10d1-02fb-4c58-a89d-43ceffc22151:79ec3db5-40bc-4dd8-9b35-a6af5366d9be,,debug,,,,{},approved,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:51:37.993987', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:51:38.024163'}",[129],[129],23c47205-da0f-2963-87c2-c93a60d9e96f,False,True,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],1200,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,,,exit,7,Bot,[],"['main_consent', 'graph_demo']","['main_consent', 'graph_demo']",,1.0,0.12,True
False,258,2022-11-30 21:51:42,False,,,Bot,,bot_recruiter,13583dac-5880-4ffc-aad9-7e02aa3b113d,e9064e37-e79a-4a4b-a1d9-d544ce2ee6d8,13583dac-5880-4ffc-aad9-7e02aa3b113d:e9064e37-e79a-4a4b-a1d9-d544ce2ee6d8,,debug,,,,{},approved,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:51:42.943476', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:51:42.966792'}",[129],[129],23ccefa6-b748-da03-7549-edfd65ddad21,False,True,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],1205,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,,,exit,7,Bot,[],"['main_consent', 'graph_demo']","['main_consent', 'graph_demo']",,1.0,0.12,True
False,259,2022-11-30 21:51:47,False,,,Bot,,bot_recruiter,41611d35-819c-4e35-8930-b85194e45e61,aa9a049e-995f-4d0f-9a58-eaa7b8208e63,41611d35-819c-4e35-8930-b85194e45e61:aa9a049e-995f-4d0f-9a58-eaa7b8208e63,,debug,,,,{},approved,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:51:47.811771', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:51:47.830816'}",[129],[129],29cd7ad1-b5f3-8b7d-269b-ba5940ef549f,False,True,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],1210,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,,,exit,7,Bot,[],"['main_consent', 'graph_demo']","['main_consent', 'graph_demo']",,1.0,0.12,True
False,260,2022-11-30 21:51:52,False,,,Bot,,bot_recruiter,21bb8817-cdfe-4d54-98a7-c571f47401f2,82cc90d8-2a4f-499f-b13f-1d31a37e9dd6,21bb8817-cdfe-4d54-98a7-c571f47401f2:82cc90d8-2a4f-499f-b13f-1d31a37e9dd6,,debug,,,,{},approved,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:51:52.746139', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:51:52.762221'}",[129],[129],b0a2ca79-ae86-4cd6-a71e-024c60797859,False,True,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],1215,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,,,exit,7,Bot,[],"['main_consent', 'graph_demo']","['main_consent', 'graph_demo']",,1.0,0.12,True
False,261,2022-11-30 21:51:57,False,,,Bot,,bot_recruiter,d5d152db-c090-49d1-9e01-d4c5049519da,476662c9-235b-4b16-b060-c2d381cb0378,d5d152db-c090-49d1-9e01-d4c5049519da:476662c9-235b-4b16-b060-c2d381cb0378,,debug,,,,{},approved,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:51:57.757755', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:51:57.780909'}",[129],[129],3459a048-f27d-2547-1743-8c8a51398c06,False,True,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],1220,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,,,exit,7,Bot,[],"['main_consent', 'graph_demo']","['main_consent', 'graph_demo']",,1.0,0.12,True
False,262,2022-11-30 21:52:02,False,,,Bot,,bot_recruiter,773d962c-90d7-4587-8bd2-4340c4aa942b,8e0589d6-5439-43a3-9a1f-d6d7018cc428,773d962c-90d7-4587-8bd2-4340c4aa942b:8e0589d6-5439-43a3-9a1f-d6d7018cc428,,debug,,,,{},approved,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:52:02.737636', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:52:02.755130'}",[129],[129],4c12b519-2055-001d-692d-22e4d8681e73,False,True,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],1225,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,,,exit,7,Bot,[],"['main_consent', 'graph_demo']","['main_consent', 'graph_demo']",,1.0,0.12,True
False,263,2022-11-30 21:52:07,False,,,Bot,,bot_recruiter,916ac145-1867-43eb-8192-cc8c927bb3df,f8954117-79eb-45bf-8ad8-c5d914d46d61,916ac145-1867-43eb-8192-cc8c927bb3df:f8954117-79eb-45bf-8ad8-c5d914d46d61,,debug,,,,{},approved,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:52:07.746035', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:52:07.761966'}",[129],[129],281093e6-22c1-b717-5d68-2ba6f5255265,False,True,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],1230,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,,,exit,7,Bot,[],"['main_consent', 'graph_demo']","['main_consent', 'graph_demo']",,1.0,0.12,True
False,264,2022-11-30 21:52:12,False,,,Bot,,bot_recruiter,c2032c89-1737-4281-b03f-cf86092d68be,e6f544e8-14fe-4513-9ee6-7b9e53570f3e,c2032c89-1737-4281-b03f-cf86092d68be:e6f544e8-14fe-4513-9ee6-7b9e53570f3e,,debug,,,,{},working,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:52:12.806687', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:52:12.823309'}","[61, 0]",[129],f238f77b-b906-e014-a1ba-a9e66b792857,False,False,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],1235,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,528.0,109.0,available,4,Bot,[],"['main_consent', 'graph_demo']",['main_consent'],graph_demo,0.21052631578947367,0.12,True
False,265,2022-11-30 21:52:17,False,,,Bot,,bot_recruiter,f944fc06-e553-45dd-b850-ea49e5efbefc,6f5cc146-dd7d-4c69-911d-d4e98d07d432,f944fc06-e553-45dd-b850-ea49e5efbefc:6f5cc146-dd7d-4c69-911d-d4e98d07d432,,debug,,,,{},working,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:52:17.769403', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:52:17.785486'}","[61, 0]",[129],608e220e-c508-97ad-d24a-d71a8c6e088a,False,False,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],1239,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,530.0,110.0,available,4,Bot,[],"['main_consent', 'graph_demo']",['main_consent'],graph_demo,0.21052631578947367,0.12,True
False,266,2022-11-30 21:52:22,False,,,Bot,,bot_recruiter,70e44489-2734-415a-bbf7-4e508d5b2b62,53498758-417a-4107-889e-8a73ac9c33ab,70e44489-2734-415a-bbf7-4e508d5b2b62:53498758-417a-4107-889e-8a73ac9c33ab,,debug,,,,{},working,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:52:22.796057', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:52:22.812126'}","[61, 0]",[129],364c2ca3-3e87-fe14-4b2d-665809670c71,False,False,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],1243,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,532.0,111.0,available,4,Bot,[],"['main_consent', 'graph_demo']",['main_consent'],graph_demo,0.21052631578947367,0.12,True
False,267,2022-11-30 21:52:27,False,,,Bot,,bot_recruiter,2dd3e8bf-1c1e-460a-92a0-070e5f669aaf,8e052074-8f37-45a8-b5fb-9c9e72eee7e0,2dd3e8bf-1c1e-460a-92a0-070e5f669aaf:8e052074-8f37-45a8-b5fb-9c9e72eee7e0,,debug,,,,{},working,"{'__time_credit__confirmed_credit': 48.0, '__time_credit__is_fixed': False, '__time_credit__pending_credit': 0.0, '__time_credit__max_pending_credit': 0.0, '__time_credit__wage_per_hour': 9.0, '__time_credit__experiment_max_time_credit': 228.0, '__time_credit__experiment_max_bonus': 0.57, 'main_consent': True, '__Waiting for trial__loop_start_time__loop_start_time': '2022-11-30T21:52:27.775942', '__graph_demo__trial_loop__loop_start_time__loop_start_time': '2022-11-30T21:52:27.792671'}","[61, 0]",[129],fc9cff3a-1019-bc5d-beb9-224d067dadf2,False,False,{'main_consent': True},[],"[['main_consent_conditional', False]]",{},[],1247,0.1,0.0,0.0,,,False,Browser platform info could not be retrieved.,534.0,112.0,available,4,Bot,[],"['main_consent', 'graph_demo']",['main_consent'],graph_demo,0.21052631578947367,0.12,True
